"","uid","nightuid","namedLocation","domainID","siteID","plotID","trapCoordinate","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","trapStatus","trapType","collectDate","endDate","tagID","individualCode","taxonID","scientificName","taxonRank","identificationQualifier","identificationReferences","nativeStatusCode","sex","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","larvalTicksAttached","nymphalTicksAttached","adultTicksAttached","bloodSampleID","bloodSampleBarcode","bloodSampleMethod","fecalSampleID","fecalSampleBarcode","fecalSampleCondition","earSampleID","earSampleBarcode","hairSampleID","hairSampleBarcode","hairSampleContents","voucherSampleID","voucherSampleBarcode","measuredBy","recordedBy","remarks","dataQF"
"51","63f6fd85-07db-40df-88cb-6fdbf6d20f8d","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","I10","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"52","7e7532ef-5c2a-4dbc-ad3d-e4d1e80e18ae","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","I1","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"53","10772a0f-449a-4036-b6b3-e7deddaed782","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","I4","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"54","892ef184-ca3f-41b4-bf5d-47bee4236d5c","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","A9","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"55","d26bfecb-54e3-4771-94e3-9549b8f0028a","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","I3","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"56","f52f0cd4-28cb-4169-9909-c348c17571c0","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","A7","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"57","01c75397-2f08-41f2-b241-b29b88cb6138","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","A8","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"58","2e42a981-63ad-4801-bd39-b667629dbf01","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","A5","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"59","291d8a45-7f81-4b86-a453-b8a49c5962d7","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","A6","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"5 - capture","","2014-05-28","2014-05-28","NEON.MAM.D01.R0034",NA,"PEMA","Peromyscus maniculatus","species","cf. species","NEON.DOC.001907vA","N","M","N","",NA,"adult","nonscrotal","","not","",21,18,96,NA,22,NA,NA,NA,"",NA,"unsuccessful","BART.20140528.R0034.F",NA,"fresh","BART.20140528.R0034.E",NA,"BART.20140528.R0034.H",NA,"hairAndWhisker","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"60","f06c6e45-f021-41f3-9a45-0251e4758e92","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","A3","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"61","e2312cc0-0d32-4114-9216-fc08620e50a1","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","A4","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"62","5bbe8468-60ad-450b-b619-5466cb7cccea","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","A1","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"63","1896be09-8826-4d57-8e6c-0232fc8749ce","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","A2","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"64","ac9fd1b4-465c-4700-9cda-036b9ac3179f","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","A10","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"65","dd2a905f-e5b3-4dc7-a60a-202421c7044a","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","H1","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"66","8f224783-4783-44a3-b0f6-5c738f075b32","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","H2","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"67","fc51509c-3140-4aff-9e1d-29f9a4f06198","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","H3","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"68","814a8c78-3a2b-4ad9-9e51-381994cd1ac4","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","H4","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"69","032649f6-f925-4a03-a15d-65fa786c0f16","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","H5","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"70","2951191a-5f98-4f3f-81d2-1c379a23929e","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","H6","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"71","e31f8aef-44ff-4013-9483-b9095b68bdab","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","H7","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"72","496043bd-6421-46f8-bebb-5016105103eb","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","J10","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"73","24b55ae1-18f6-4768-9368-ff54175407c1","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","H9","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"74","66736179-fd1f-4853-a385-04dd48d5da09","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","H8","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"75","d5d1e12e-f9f8-45c9-aea5-4300e45c275d","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","G1","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"76","4a354d3a-905a-42ee-ae55-ef6f41f8de78","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","G2","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"77","cdc5126e-de7f-4855-88ae-308875fdf271","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","G5","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"78","7c2d19a3-1413-41c1-85d7-ecbd61527d58","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","G6","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"79","9a1a5f9d-6d30-4a5c-93a9-fcb84c7db46b","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","G3","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"80","0a76b4fd-edee-49e3-8e03-7aee651d1ed1","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","G4","distributed","mixedForest",44.042898,-71.275059,"WGS84",45.2,422.8,0.3,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"81","28cd2f64-c60a-40f2-bb54-acf3cec8f73b","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","I4","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"82","4370e28d-de9c-4949-85e2-523f72d2a6fb","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","A9","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"2 - trap disturbed/door closed but empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"83","fa2ca59a-c861-4757-9361-3666d2a09154","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","I3","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"84","38ece6a6-8ec3-4075-8bef-2818e9d62979","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","A7","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"85","090e5910-a79c-474e-b5ac-a56cf4f0db03","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","A8","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"86","9fa300e8-c78f-4855-8165-b37b4bf7bb01","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","A5","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"87","e8c43bb5-a3e2-4314-ad65-e81a8874364c","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","A6","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"88","4f9f8450-e38b-481d-a584-94089a787303","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","A3","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"89","0e2d14ca-88a1-4ceb-9aa8-452df4cbd4c0","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","A4","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"90","49bd0c03-394c-4e5f-8cf7-75111c6e4eb8","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","A1","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"91","bac05241-1a65-47be-8755-d429b7ad5743","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","A2","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"92","4de4c9fd-ffb5-41b1-bc9c-8ca812dfd702","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","A10","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"93","81588ea1-b624-4524-be17-4f4549bda40b","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","H1","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"94","b61fda89-e106-48cc-bf39-e3ae5c166080","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","H2","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"95","62c7b090-06b3-4ea4-87fb-268229528c9d","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","H3","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"96","57ce0fb9-719f-4514-8978-050e3487e9bb","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","H4","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"97","023847b6-f010-4153-9675-0dd426f4c789","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","H5","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"98","797bfa9b-07e4-4a3a-88e0-9ddce36b3007","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","H6","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"99","cb358a4d-65a2-4cb4-81df-b24166852988","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","H7","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"100","cbcab508-f29e-46e9-baec-03584b7fb2ae","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","J10","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"101","fb3aeab2-d3d9-47e2-8727-6ad7243fbe3d","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","H9","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"5 - capture","","2014-05-28","2014-05-28","NEON.MAM.D01.O007H9",NA,"BLBR","Blarina brevicauda","species","","NEON.DOC.001907vA","N","F","N","dead",NA,"adult","","","not","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","BART.20140528.O007H9.V",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
"102","81731a6d-563a-4a9e-8799-d3a0980e04b0","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","H8","distributed","mixedForest",44.051112,-71.298377,"WGS84",45.2,382.7,0.4,"6 - trap set and empty","","2014-05-28","2014-05-28","",NA,"","","","","","","","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"",NA,"","",NA,"bchagnon@neoninc.org","gvanscoy@field-ops.org","",NA
